,0
0,0.0
1,4.550662848872908
2,14.520653331000767
3,16.006489184514088
4,28.657054594862856
5,57.04544768225547
6,74.80288302086018
7,62.987189644881404
8,67.50662434478596
9,71.80913727510008
10,63.24608907028879
11,54.68437934962539
12,53.033598121403045
13,50.259571440845725
14,50.64351693439191
15,50.51557583171533
16,43.394857630805156
17,41.67764749571607
18,42.55945669300233
19,42.54624959591745
20,41.617301144329836
21,42.20558855673806
22,42.69797666069992
23,43.236278359684746
24,42.906098620861
25,43.9475975157848
26,42.75330301485106
27,41.84079349810307
28,41.93210177355681
29,45.03648134779336
30,44.59728788686589
31,43.43109393832941
