,0
0,0.0
1,9.306303519849406
2,6.41124973091565
3,5.434187170540149
4,9.50130015207168
5,9.735549426490529
6,34.92992003232333
7,19.766121651476627
8,15.70027821525125
9,15.367286731751134
10,15.024102242940467
11,13.524490831347501
12,17.06509438814785
13,17.334160394691136
14,18.72239929552656
15,19.173340175833616
16,17.862488974388064
17,16.60670928648418
18,17.48791398054039
19,15.934747212623648
20,16.08833710192987
21,16.672707639632552
22,17.745305682482744
23,16.85863038608286
24,18.122748239287013
25,18.62999189252927
26,20.09080145938646
27,20.485890084766222
28,21.272817737075677
29,21.83853906024319
30,21.391233034005662
31,19.63386803816745
