,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,107.02487755235799,133.37078185810202,141.36561552922777,146.83787049639645,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771,170.7728593543771
1,109.83083033017871,135.99600867329266,142.56738799001513,147.77062336728417,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191,170.7974516913191
2,112.57884255385416,137.0615835974201,143.20513107578233,147.477250756228,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527,170.82368414159527
3,116.1588456347491,138.45739024593075,144.22004972126274,148.06759344343126,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617,170.85159916606617
4,115.36918718569348,137.50915937869846,143.78953200927907,147.72622646838073,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092,170.88123742210092
5,113.70825567784793,137.26004001213076,143.0282369905845,147.5775263957898,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367,170.91263744679367
6,107.64954022200456,134.36047171598491,142.05733987924086,147.4263457012385,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915,171.01775465473915
7,109.86823203053648,134.10489580262208,141.8684950827344,147.2717823133838,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451,171.056532868451
8,138.8803723043893,150.09455782631125,148.66404847199874,149.46192096401634,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509,171.23091352332509
9,136.8779758211827,148.93415017870203,147.8458441419801,148.82949518112747,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357,171.27938168919357
