,0
0,109.80926236481216
1,90.5407126985357
2,94.70521329316452
3,87.85113537182013
4,81.17764213946108
5,110.06348242731265
6,159.01528093324404
7,167.58229670595847
8,202.65137449821157
9,225.0602700175069
10,156.38217486257838
11,115.26557368286525
12,86.32440318931508
13,71.83185513316543
14,96.96205072819204
15,94.86598233341067
16,85.8436189961199
17,83.7167937590507
18,92.41295222539048
19,102.94834159624459
20,85.7529047518273
21,77.58764973866246
22,80.33487292555655
23,96.46420662408207
24,91.84946575426893
25,97.66093878655045
26,99.00803037419192
27,94.84163435302463
28,100.9952557299713
29,99.38383821575772
30,104.08975191059412
31,101.80583494424063
