,0
0,64.1055737705
1,63.615
2,80.5469565217
3,78.0258490566
4,68.6414035088
5,70.10640625
6,70.9397468354
7,74.5156410256
8,101.7876190476
9,99.2547058824
10,50.9502469136
11,226.14875
12,212.7725
13,125.62461538459999
14,97.8723333333
15,119.30724137930001
16,142.3776190476
17,162.7214285714
18,132.6066666667
19,308.38
20,296.89
21,214.3985714286
22,319.7757142857
23,343.92
24,147.0538888889
25,115.9618181818
26,99.792
27,86.5
28,155.033125
29,122.4036363636
30,125.2254166667
31,113.5879166667
32,111.1334782609
33,136.42375
34,65.6047058824
35,69.7486363636
36,92.7964285714
37,176.584
38,62.485
39,123.939375
40,158.058
41,82.49791666670002
42,126.82227272729999
43,215.2708333333
44,159.8460869565
45,143.1930434783
46,136.07954545450002
47,198.37333333330002
